"","lon","lat"
"1701",NA,NA
"1702",-95.7243335,37.2321077
"1703",-81.5157535,27.6648274
"1704",-73.9565551,40.7735649
"1705",-81.7831674,32.4487876
"1706",NA,NA
"1707",-79.3831843,43.653226
"1708",-79.9223592,-2.1709979
"1709",-80.8081413,35.5859146
"1710",-81.6248026,26.6253497
"1711",-97.7430608,30.267153
"1712",-84.4693883,33.8896734
"1713",-71.542969,-35.675147
"1714",NA,NA
"1715",-100.9855409,22.1564699
"1716",NA,NA
"1717",-78.6568942,37.4315734
"1718",-84.5499327,33.952602
"1719",-93.8756899,37.7241361
"1720",NA,NA
"1721",-83.1876578,35.9670412
"1722",-87.8431155,41.8791979
"1723",-77.297508,18.109581
"1724",-80.4234167,37.2283843
"1725",-95.3698028,29.7604267
"1726",NA,NA
"1727",-83.72064,42.790719
"1728",NA,NA
"1729",113.921327,-0.789275
"1730",-86.5804473,35.5174913
"1731",NA,NA
"1732",NA,NA
"1733",-87.2169149,30.421309
"1734",-87.2169149,30.421309
"1735",-117.5931084,34.1063989
"1736",-98.8138762,53.7608608
"1737",NA,NA
"1738",NA,NA
"1739",-95.3698028,29.7604267
"1740",-97.2280695,32.8159623
"1741",-2.524102,53.067185
"1742",NA,NA
"1743",NA,NA
"1744",-86.158068,39.768403
"1745",NA,NA
"1746",NA,NA
"1747",NA,NA
"1748",-95.712891,37.09024
"1749",-84.4277001,33.6407282
"1750",NA,NA
"1751",-80.4925337,43.4516395
"1752",-97.0035982,28.8052674
"1753",-102.552784,23.634501
"1754",NA,NA
"1755",-82.907123,40.4172871
"1756",-83.2660211,35.0929537
"1757",NA,NA
"1758",NA,NA
"1759",-97.7786493,34.9147921
"1760",NA,NA
"1761",-119.4179324,36.778261
"1762",NA,NA
"1763",-78.6381787,35.7795897
"1764",NA,NA
"1765",-78.6381787,35.7795897
"1766",-89.3985283,40.6331249
"1767",NA,NA
"1768",-74.4056612,40.0583238
"1769",-73.9712488,40.7830603
"1770",-73.9712488,40.7830603
"1771",NA,NA
"1772",NA,NA
"1773",120.9842195,14.5995124
"1774",-93.2738343,44.9773648
"1775",-0.1277583,51.5073509
"1776",-1.759398,53.795984
"1777",-85.4011619,44.2519526
"1778",-3.435973,55.378051
"1779",1.041384,49.411811
"1780",-57.8837173,-34.8730675
"1781",-96.7969879,32.7766642
"1782",NA,NA
"1783",-82.9195514,42.5868882
"1784",NA,NA
"1785",-2.58791,51.454513
"1786",-81.1637245,33.836081
"1787",-95.0949303,29.5074538
"1788",-77.2405153,38.9085472
"1789",113.921327,-0.789275
"1790",-73.5491361,52.9399159
"1791",-1.5490774,53.8007554
"1792",NA,NA
"1793",-95.8393946,30.5377003
"1794",-106.346771,56.130366
"1795",NA,NA
"1796",NA,NA
"1797",NA,NA
"1798",NA,NA
"1799",-79.0741629,43.0828162
"1800",NA,NA
"1801",-106.4261634,31.679696
"1802",115.0919509,-8.3405389
"1803",NA,NA
"1804",NA,NA
"1805",-91.8318334,37.9642529
"1806",NA,NA
"1807",NA,NA
"1808",-84.3879824,33.7489954
"1809",-82.9987942,39.9611755
"1810",-81.5157535,27.6648274
"1811",-95.0854885,30.34132
"1812",NA,NA
"1813",-110.9747108,32.2226066
"1814",-110.9747108,32.2226066
"1815",NA,NA
"1816",-95.716216,37.2266829
"1817",-95.712891,37.09024
"1818",NA,NA
"1819",NA,NA
"1820",-85.6023643,44.3148443
"1821",-0.1923088,51.4925144
"1822",-76.6412712,39.0457549
"1823",-2.9915726,53.4083714
"1824",-95.3698028,29.7604267
"1825",-117.2653146,32.9594891
"1826",113.921327,-0.789275
"1827",NA,NA
"1828",-73.723979,40.6218591
"1829",144.7851531,-37.4713077
"1830",-86.9300023,35.751179
"1831",-74.3222146,40.7016937
"1832",-77.8577673,38.8648561
"1833",-104.6142973,52.8608387
"1834",NA,NA
"1835",113.921327,-0.789275
"1836",-65.4231976,-24.7821269
"1837",NA,NA
"1838",NA,NA
"1839",NA,NA
"1840",-47.9218204,-15.826691
"1841",-47.9218204,-15.826691
"1842",-81.0767514,36.9051526
"1843",-90.200072,38.612063
"1844",-99.7448689,48.8391712
"1845",-71.512617,41.8205199
"1846",-71.512617,41.8205199
"1847",106.1538519,-6.1169309
"1848",NA,NA
"1849",-73.944202,40.725822
"1850",-74.9060053,38.9351125
"1851",NA,NA
"1852",NA,NA
"1853",113.921327,-0.789275
"1854",-95.712891,37.09024
"1855",-84.028866,39.7311264
"1856",NA,NA
"1857",-0.1277583,51.5073509
"1858",NA,NA
"1859",-74.0059728,40.7127753
"1860",-81.4914894,31.1499528
"1861",-102.552784,23.634501
"1862",NA,NA
"1863",-92.1342921,29.9746502
"1864",NA,NA
"1865",-99.133208,19.4326077
"1866",-76.6121893,39.2903848
"1867",-0.1277583,51.5073509
"1868",11.3004451,56.952041
"1869",NA,NA
"1870",-98.4936282,29.4241219
"1871",NA,NA
"1872",-74.0059728,40.7127753
"1873",-4.251806,55.864237
"1874",NA,NA
"1875",-90.1994042,38.6270025
"1876",-71.5723953,43.1938516
"1877",5.291266,52.132633
"1878",-84.3926696,33.7629496
"1879",NA,NA
"1880",NA,NA
"1881",-79.3831843,43.653226
"1882",-63.616672,-38.416097
"1883",-81.5157535,27.6648274
"1884",-80.2289571,26.3496347
"1885",-96.7298519,32.9483335
"1886",NA,NA
"1887",-95.712891,37.09024
"1888",-76.067849,43.0426633
"1889",-79.0192997,35.7595731
"1890",-79.3831843,43.653226
"1891",-79.3831843,43.653226
"1892",-122.2348432,47.3809335
"1893",-94.1643537,33.1137419
"1894",-89.8831541,38.7292147
"1895",NA,NA
"1896",3.057256,50.62925
"1897",-118.4109089,33.8847361
"1898",NA,NA
"1899",88.363895,22.572646
"1900",NA,NA
"1901",NA,NA
"1902",-95.6188039,37.0326614
"1903",NA,NA
"1904",-71.1097335,42.3736158
"1905",NA,NA
"1906",-81.2329404,28.6654455
"1907",-58.3815591,-34.6036844
"1908",NA,NA
"1909",NA,NA
"1910",NA,NA
"1911",NA,NA
"1912",NA,NA
"1913",NA,NA
"1914",-84.3879824,33.7489954
"1915",45.079162,23.885942
"1916",8.541694,47.3768866
"1917",-71.542969,-35.675147
"1918",-79.2317521,43.7764258
"1919",-79.9559358,39.6361396
"1920",-77.042058,38.804529
"1921",-78.6381787,35.7795897
"1922",-75.6971931,45.4215296
"1923",-76.2889432,36.8524109
"1924",-87.6297982,41.8781136
"1925",-3.435973,55.378051
"1926",NA,NA
"1927",-96.3699632,30.6743643
"1928",NA,NA
"1929",NA,NA
"1930",NA,NA
"1931",NA,NA
"1932",NA,NA
"1933",123.8730022,9.672948
"1934",NA,NA
"1935",-106.346771,56.130366
"1936",-77.0368707,38.9071923
"1937",-73.8648268,40.8447819
"1938",-75.160947,39.820469
"1939",NA,NA
"1940",-94.4735485,37.0894298
"1941",NA,NA
"1942",NA,NA
"1943",NA,NA
"1944",NA,NA
"1945",NA,NA
"1946",NA,NA
"1947",NA,NA
"1948",-0.5732182,51.2330699
"1949",-78.8783585,35.0526641
"1950",-122.6587185,45.5122308
"1951",-4.1426565,50.3754565
"1952",NA,NA
"1953",-95.405859,37.921195
"1954",-80.3445341,39.2806451
"1955",NA,NA
"1956",-76.8893907,17.9611269
"1957",NA,NA
"1958",-90.822871,29.7957633
"1959",-95.706922,37.2256801
"1960",-51.92528,-14.235004
"1961",-95.6277734,33.1418668
"1962",10.451526,51.165691
"1963",NA,NA
"1964",NA,NA
"1965",-95.712891,37.09024
"1966",-95.712891,37.09024
"1967",-95.712891,37.09024
"1968",-80.0394977,40.3275697
"1969",NA,NA
"1970",19.0237815,50.2648919
"1971",120.9842195,14.5995124
"1972",-3.74922,40.463667
"1973",-104.990251,39.7392358
"1974",-104.990251,39.7392358
"1975",NA,NA
"1976",NA,NA
"1977",-98.9792336,32.3881861
"1978",NA,NA
"1979",NA,NA
"1980",NA,NA
"1981",NA,NA
"1982",NA,NA
"1983",-83.9508068,43.4194699
"1984",NA,NA
"1985",-95.712891,37.09024
"1986",-73.1409429,40.9256538
"1987",NA,NA
"1988",NA,NA
"1989",NA,NA
"1990",2.213749,46.227638
"1991",2.3522219,48.856614
"1992",121.774017,12.879721
